lat, lon, elevation, xIndex, yIndex
74.73932115887328, 67.95205085869983, -4.0, 5, 26
74.74647968425457, 67.9520488340817, -4.0, 6, 26
74.75363820829189, 67.95204649798409, -4.0, 7, 26
74.76079673079322, 67.95204385040708, -3.0, 8, 26
74.76795525156659, 67.95204089135082, -3.0, 9, 26
74.77511377042, 67.95203762081539, -2.0, 10, 26
74.78227228716146, 67.95203403880097, -2.0, 11, 26
74.78943080159897, 67.95203014530769, -2.0, 12, 26
74.79658931354052, 67.95202594033572, 0.0, 13, 26
74.80374782279414, 67.95202142388524, 0.0, 14, 26
74.81090632916782, 67.95201659595644, 0.0, 15, 26
74.81806483246957, 67.95201145654951, 2.0, 16, 26
74.82522333250742, 67.95200600566469, 19.0, 17, 26
74.83238182908934, 67.9520002433022, 31.0, 18, 26
74.7035293476106, 67.95474604636163, -6.0, 0, 27
74.71068870591525, 67.9547455790791, -5.0, 1, 27
74.71784806383576, 67.95474480027488, -5.0, 2, 27
74.72500742118005, 67.95474370994903, -5.0, 3, 27
74.73216677775606, 67.95474230810157, -5.0, 4, 27
74.73932613337173, 67.95474059473258, -4.0, 5, 27
74.74648548783496, 67.95473856984214, -4.0, 6, 27
74.75364484095371, 67.95473623343032, -3.0, 7, 27
74.76080419253589, 67.95473358549722, -3.0, 8, 27
74.76796354238944, 67.95473062604296, -3.0, 9, 27
74.77512289032228, 67.95472735506765, -2.0, 10, 27
74.78228223614235, 67.95472377257144, -2.0, 11, 27
74.78944157965759, 67.95471987855447, -1.0, 12, 27
74.79660092067591, 67.95471567301693, 0.0, 13, 27
74.80376025900526, 67.95471115595899, 0.0, 14, 27
74.81091959445357, 67.95470632738082, 0.0, 15, 27
74.81807892682878, 67.95470118728264, 3.0, 16, 27
74.82523825593879, 67.95469573566467, 19.0, 17, 27
74.83239758159156, 67.95468997252712, 28.0, 18, 27
74.70353017690194, 67.95743578224021, -6.0, 0, 28
74.71069036449785, 67.95743531489481, -5.0, 1, 28
74.71785055170947, 67.95743453598584, -5.0, 2, 28
74.72501073834466, 67.95743344551332, -5.0, 3, 28
74.73217092421129, 67.9574320434773, -5.0, 4, 28
74.73933110911717, 67.95743032987784, -4.0, 5, 28
74.74649129287019, 67.95742830471502, -4.0, 6, 28
74.7536514752782, 67.95742596798891, -3.0, 7, 28
74.76081165614906, 67.95742331969961, -3.0, 8, 28
74.76797183529061, 67.95742035984728, -3.0, 9, 28
74.77513201251072, 67.95741708843197, -2.0, 10, 28
74.78229218761724, 67.95741350545387, -2.0, 11, 28
74.78945236041804, 67.9574096109131, -1.0, 12, 28
74.79661253072096, 67.95740540480986, 0.0, 13, 28
74.80377269833389, 67.9574008871443, 0.0, 14, 28
74.81093286306464, 67.95739605791661, 0.0, 15, 28
74.81809302472111, 67.95739091712703, 4.0, 16, 28
74.82525318311113, 67.95738546477574, 20.0, 17, 28
74.83241333804258, 67.95737970086297, 26.0, 18, 28
74.70353100640118, 67.96012551723153, -6.0, 0, 29
74.71069202349628, 67.96012504982326, -5.0, 1, 29
74.71785304020693, 67.9601242708095, -5.0, 2, 29
74.72501405634092, 67.9601231801903, -5.0, 3, 29
74.73217507170604, 67.96012177796565, -4.0, 4, 29
74.73933608611007, 67.96012006413567, -4.0, 5, 29
74.74649709936078, 67.96011803870041, -4.0, 6, 29
74.75365811126596, 67.96011570165994, -3.0, 7, 29
74.7608191216334, 67.9601130530144, -3.0, 8, 29
74.76798013027087, 67.96011009276387, -2.0, 9, 29
74.77514113698615, 67.96010682090846, -2.0, 10, 29
74.78230214158704, 67.96010323744835, -2.0, 11, 29
74.7894631438813, 67.96009934238367, -1.0, 12, 29
74.79662414367674, 67.9600951357146, 0.0, 13, 29
74.80378514078112, 67.9600906174413, 0.0, 14, 29
74.81094613500224, 67.96008578756394, 0.0, 15, 29
74.81810712614788, 67.96008064608277, 7.0, 16, 29
74.82526811402582, 67.96007519299799, 20.0, 17, 29
74.83242909844384, 67.96006942830984, 24.0, 18, 29
74.70353183610843, 67.96281525133571, -5.0, 0, 30
74.71069368291067, 67.96281478386456, -5.0, 1, 30
74.71785552932833, 67.962814004746, -5.0, 2, 30
74.72501737516912, 67.96281291398004, -5.0, 3, 30
74.73217922024074, 67.96281151156676, -4.0, 4, 30
74.73934106435088, 67.9628097975062, -4.0, 5, 30
74.74650290730727, 67.96280777179842, -4.0, 6, 30
74.75366474891761, 67.96280543444354, -3.0, 7, 30
74.76082658898962, 67.96280278544164, -3.0, 8, 30
74.76798842733098, 67.96279982479282, -2.0, 9, 30
74.77515026374942, 67.96279655249724, -2.0, 10, 30
74.78231209805266, 67.962792968555, -2.0, 11, 30
74.78947393004837, 67.96278907296627, -1.0, 12, 30
74.79663575954429, 67.96278486573124, 0.0, 13, 30
74.80379758634813, 67.96278034685002, 0.0, 14, 30
74.81095941026757, 67.96277551632288, 0.0, 15, 30
74.81812123111037, 67.96277037414997, 11.0, 16, 30
74.8252830486842, 67.96276492033152, 20.0, 17, 30
74.83244486279679, 67.96275915486778, 24.0, 18, 30
74.70353266602372, 67.96550498455281, -5.0, 0, 31
74.71069534274119, 67.96550451701876, -5.0, 1, 31
74.71785801907393, 67.96550373779536, -5.0, 2, 31
74.72502069482957, 67.96550264688264, -5.0, 3, 31
74.73218336981573, 67.96550124428065, -4.0, 4, 31
74.73934604384006, 67.96549952998944, -4.0, 5, 31
74.7465087167102, 67.96549750400911, -3.0, 6, 31
74.75367138823376, 67.96549516633974, -3.0, 7, 31
74.76083405821838, 67.9654925169814, -3.0, 8, 31
74.76799672647171, 67.96548955593423, -2.0, 9, 31
74.77515939280136, 67.96548628319833, -2.0, 10, 31
74.78232205701498, 67.96548269877387, -2.0, 11, 31
74.78948471892022, 67.96547880266098, -1.0, 12, 31
74.79664737832468, 67.96547459485983, 0.0, 13, 31
74.80381003503602, 67.9654700753706, 0.0, 14, 31
74.81097268886187, 67.9654652441935, 1.0, 15, 31
74.81813533960987, 67.96546010132869, 14.0, 16, 31
74.82529798708765, 67.96545464677642, 20.0, 17, 31
74.83246063110286, 67.96544888053691, 24.0, 18, 31
74.70353349614714, 67.96819471688292, -5.0, 0, 32
74.71069700298798, 67.96819424928596, -5.0, 1, 32
74.71786050944392, 67.9681934699577, -5.0, 2, 32
74.72502401532255, 67.96819237889818, -5.0, 3, 32
74.73218752043141, 67.96819097610745, -4.0, 4, 32
74.73935102457806, 67.96818926158556, -4.0, 5, 32
74.74651452757007, 67.9681872353326, -3.0, 6, 32
74.75367802921498, 67.96818489734864, -3.0, 7, 32
74.76084152932037, 67.96818224763379, -3.0, 8, 32
74.76800502769379, 67.96817928618816, -2.0, 9, 32
74.7751685241428, 67.96817601301187, -2.0, 10, 32
74.78233201847496, 67.96817242810506, -2.0, 11, 32
74.78949551049783, 67.96816853146788, -1.0, 12, 32
74.79665900001898, 67.96816432310051, 0.0, 13, 32
74.80382248684596, 67.9681598030031, 0.0, 14, 32
74.81098597078635, 67.96815497117588, 3.0, 15, 32
74.81814945164768, 67.96814982761903, 13.0, 16, 32
74.82531292923754, 67.96814437233276, 19.0, 17, 32
74.83247640336349, 67.96813860531732, 21.0, 18, 32
